FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,ashcan,awning,bicycle,booth,bridge,building,bulletin board,car,ceiling,chair,column,earth,fence,fountain,grass,lamp,minibike,mountain,person,pier,plant,railing,road,sculpture,sidewalk,signboard,sky,skyscraper,streetlight,tree,van,wall,water,windowpane
2976,47.650923,-122.341369,6.429531469,1,5.128468654,4.42575372,5.179190623,5.118616287,0,0,0,0,0,0.241102,0,0.113512,0,0,0,0,0.008652,0,0.001312,0,0,0.001684,0,0,0.02952,0,0.248824,0,0.053969,0,0.25502,0,0.00025,0.038684,0,0.006453,0,0
2977,47.651323,-122.341364,6.510012042,1,5.195272354,4.544534326,6.210008797,5.405452036,0,0,0,0,0,0.186539,0,0.086219,0,0,0,0,0.00807,0,0.009207,0,0,0,0,0,0.017938,0,0.254496,0,0.048641,0,0.282848,0,0.001598,0.080051,0,0.014551,0,0
2978,47.651723,-122.341359,8.010508871,1,7.253625671,5.787203898,5.433662425,5.93426501,0,0,0,0,0,0.076578,0,0.179277,0,0,0,0,0,0,0.015801,0,0,0,0,0,0.082414,0,0.203453,0,0.000297,0,0.171102,0,0,0.271078,0,0,0,0
2979,47.652123,-122.341355,7.513904845,1,6.519926916,5.425443642,6.38876645,6.089328847,0,0,0,0,0,0.104543,0,0.140215,0,0,0,0,0.006141,0,0.02702,0,0,0,0,0,0.022676,0,0.247258,0,0.002113,0,0.214035,0,0,0.228668,0,0.007332,0,0
298,47.628719,-122.357929,6.227346633,1,4.789311408,5.314268202,5.926463192,5.069013112,0,0,0,0,0,0.013148,0,0.043422,0,0,0,0.000711,0,0,0.054992,0,0,0,0,0,0.003324,0,0.34032,0,0.022316,0.006328,0.270969,0,0.00302,0.241449,0,0,0,0
2980,47.59835,-122.323754,6.919043379,1,4.879524951,5.045393915,5.037900505,4.972826087,0,0.014949,0,0,0,0.323773,0,0.015777,0,0,0,0,0,0,0,0,0,0.000367,0.002566,0,0,0,0.409715,0,0.015855,0,0.1435,0,0.000332,0.073164,0,0,0,0
2981,47.598348,-122.323354,6.75653867,1,4.709375357,5.48939842,5.590407755,5.366416494,0,0.008336,0,0,0,0.421801,0,0.063293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321328,0,0.000289,0.000453,0.13143,0,0,0.013629,0.039441,0,0,0
2982,47.616589,-122.33608,7.194560992,1,6.073997944,5.44386862,5.656252291,5.100931677,0,0,0,0,0,0.403297,0,0.108301,0,0,0,0,0,0,0,0,0,0,0,0,0.009867,0,0.247609,0,0.021125,0.000137,0.097793,0,2.30E-05,0.082895,0.016945,0.006348,0,0
2983,47.616793,-122.336424,6.740405674,1,5.98035857,5.660476959,5.399841716,5.865467564,0,0,0,0,0,0.358621,0,0.032426,0,0,0,0,0,0,0,0,0,0,0.000348,0,0.018418,0,0.376633,0,0.021637,0.000836,0.080523,0,0.003672,0.106762,0,0,0,0
2984,47.616996,-122.336769,8.158104729,1,5.804499258,6.702826068,5.96350759,5.731323326,0,0,0,0,0,0.284293,0,0.15625,0,0,0,0,0.000258,0,0,0,0,0,0,0,8.00E-06,0,0.196988,0,0.02173,0.001449,0.059727,0,0,0.263008,0.011027,0.000434,0,0
2985,47.61593,-122.340915,6.856915147,1,7.238780404,6.785546481,5.969299349,5.349594548,0,0,0,0,0,0.342324,0,0.00541,0,0,0,0,0,0,0.000895,0,0,0,0.001023,0,0.000543,0,0.405133,0,0.012152,0.005523,0.045918,0,0,0.170453,0,0.004656,0,0
2986,47.616174,-122.340599,6.320767536,1,4.077880553,4.385155262,5.396740881,5.607531056,0,0,0,0,0,0.294199,0,0.005969,0,0,0,0,0.004539,0,0.001168,0,0,0,0.000566,0,0.015812,0,0.348953,0,0.028637,0.016273,0.18091,0.006109,0,0.021773,0.07052,0,0,0
2987,47.616419,-122.340282,6.825656106,1,5.180998059,5.194235346,5.730195451,5.570436508,0,0,0,0,0,0.201105,0,0.003543,0,0,0,0,0,0,0.016816,0,0,0,0.001148,0,0.026531,0,0.372043,0,0.034387,0.000965,0.161105,0.032312,0.002254,0.126926,0,0.02027,0,0
2988,47.616033,-122.343075,5.923608898,1,4.718510906,4.400254176,5.406699048,5.301501035,0,0,0,0,0,0.302898,0,0.010895,0,0,0.007742,0,0,0,0.00082,0,0,0,0,0,0,0,0.346488,0,0.080863,0.005691,0.186441,0,0.005105,0.052051,0,0,0,0
2989,47.616235,-122.34342,6.814077656,1,6.197327852,6.256970272,5.294256527,5.584886128,0,0,0,0,0,0.246934,0,0.010957,0,0,0.003738,0,0,0,0,0,0,0,0,0,0.021383,0,0.341609,0,0.072828,0.000121,0.112695,0,0.000188,0.188598,0,0,0,0
299,47.629119,-122.357924,6.643420242,1,5.863880324,5.252128145,5.571263251,6.215924776,0,0,0,0,0,0.15866,0,0,0,0,0,0.078883,0.01752,0,0.101391,0,0,0,0,0,0.23607,0,0.197016,0,0.000316,0.000125,0.044059,0,0,0.150535,0,0.006504,0,0
2990,47.616436,-122.343766,7.635887837,1,6.764302843,6.766089076,5.305527775,5.740381297,0,0,0,0,0,0.310711,0,0.015328,0,0,0,0.005062,0,0,0,0,0,0,0,0,0.023672,0,0.266039,0,0.037762,0.000367,0.064609,0,0,0.215,0,0.056055,0,0
2991,47.616638,-122.344111,7.65520002,1,5.517300445,6.987990996,5.955618317,5.177493099,0,0,0,0,0,0.273941,0,0.011859,0,0,0,0,0,0,0,0,0,0,0,0,0.001594,0,0.327355,0,0.077188,0,0.047613,0,0,0.260449,0,0,0,0
2992,47.588416,-122.306912,7.097876949,1,5.677743519,5.336630566,5.314128608,5.792572464,0,0,0,0,0,0.286105,0,0.049438,0,0,0,0.000223,0,0,0.00159,0,0,0,0,0,0.009633,0,0.332801,0,0.016812,0,0.184734,0,0,0.118637,0,0,0,0
2993,47.64888,-122.370408,5.452576877,1,4.08987096,4.253981404,6.003109872,4.290674603,0,0,0,0,0,0.060609,0,0.013539,0,0,0,0.073602,0,0,6.20E-05,0,0,0,0,0,0.061973,0,0.258469,0,0.035434,0,0.376621,0,0,0.090262,0,0.001125,0,0
2994,47.649276,-122.37045,8.286751491,1,5.983784401,5.184789035,5.939430278,5.310559006,0,0,0,0,0,0.000199,0,0.120223,0,0,0,0.076934,0.042016,0,0.012414,0,0,0,0,0,0.004277,0,0.253406,0,0,0,0.245133,0,0,0.244023,0,0,0,0
2995,47.649666,-122.370541,5.788772375,1,5.399109284,4.495692936,5.752169786,4.492969289,0,0,0,0,0,0.021824,0,0.001906,0,0,0,0.007551,0,0,0,0,0,0.041102,0,0,0.164246,0,0.211,0,0.056297,0,0.296383,0,0,0.137164,0,0.009684,0,0
2996,47.650062,-122.370531,5.166154199,1,4.289711088,4.31768794,5.879335629,5.227743271,0,0,0,0,0,0.063176,0,0.038531,0,0,0,0.020316,0.002953,0,0,0,0,0,0,0,0.056539,0,0.289191,0,0,0,0.375266,0,0,0.131992,0,0.012906,0,0
2997,47.65042,-122.370361,3.991624064,1,3.66963572,4.294725918,4.673713938,4.669384058,0,0,0,0,0,0.053152,0,0.002715,0,0,0,0.043629,0,0,0,0,0,0,0,0,0.029684,0,0.425684,0,0,0,0.360832,0,0.000188,0.083875,0,0.000105,0,0
2998,47.632325,-122.362365,4.696604032,1,4.097864565,4.105311162,3.989085569,4.431073154,0,0.001594,0,0,0,0.238152,0,0.015793,0,0,0,0,0,0,0.004266,0,0,0,0,0,0.05032,0,0.344691,0,0.041355,0.001176,0.291574,0,0,0.008242,0,0,0,0
2999,47.632326,-122.362765,5.429632167,1,4.409044193,4.16533261,6.005348647,5.041192201,0.002918,0,0,0,0,0.092324,0,0.043875,0,0,0,0.000766,0,0,0.005211,0,0,0,0,0,0.04734,0,0.365855,0,0.014133,0,0.318359,0,0,0.095301,0,0.005191,0,0
3,47.657229,-122.338623,6.089645602,1,5.618933425,4.657407523,6.080531575,5.597179089,0,0,0,0,0,0.172477,0,0.008051,0,0,0,0.001543,3.50E-05,0,0.061809,0,0,0,0,0,0.053152,0,0.261016,0,0.055781,0.002,0.246957,0,0,0.104656,0,0.021875,0,0
30,47.606469,-122.32075,6.914757087,1,5.135320315,5.704907128,5.613585688,5.843038302,0,0.0135,0,0,0,0.227766,0,0.02834,0,0,0,0,0.004316,0,0,0,0,0,0,0,0.014504,0,0.36727,0,0.032301,0,0.176027,0,0,0.126152,0,0.003434,0,0
