FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,ashcan,awning,bicycle,booth,bridge,building,bulletin board,car,ceiling,chair,column,desk,earth,fence,fountain,grass,lake,lamp,minibike,mountain,person,pier,plant,railing,road,sculpture,sidewalk,signboard,sky,skyscraper,sofa,streetlight,tree,van,wall,water,windowpane
6684,42.361401,-71.078819,5.230962128,1,3.408845726,4.627791563,3.860555356,5.149524212,0,0,0,0,0,0.002488,0,0.00482,0,0,0,0,0.048695,0.004184,0,0.000215,0,0,0,0,0.00132,0,0,0,0.371762,0,0,0.030898,0.347926,0,0,0,0.180336,0,0,0,0
6685,42.361401,-71.079193,4.82878617,1,6.833552849,6.317156212,5.436152191,6.307386037,0,0,0,0,0,0.013832,0,0,0,0,0,0,0.113641,0.023039,0,0.115789,0,0,0,0,0,0,0,0,0.214465,0,0,0,0.128867,0,0,0.000527,0.388859,0,0,0,0
6687,42.361401,-71.080315,5.205599149,1,7.330309264,7.301344567,5.723903926,6.772106952,0,0,0,0,0,0.081402,0,0.078941,0,0,0,0,0.028648,0.002031,0,0.057402,0,0,0,0.001562,0.004074,0,0.028215,0,0.22034,0,0,0,0.047496,0,0,0,0.447137,0,0.00275,0,0
6688,42.361401,-71.08107,5.974994468,1,4.579796027,4.310981591,5.554730556,5.894436485,0,0,0,0,0,0.156613,0,0.064855,0,0,0,0,0.029344,0.032582,0,0.014707,0,0,0,0,0,0,0.002066,0,0.282414,0,0.012742,0,0.280793,0,0,1.20E-05,0.115688,0,0.003727,0,0
6689,42.361401,-71.081444,6.925199362,1,4.124077482,5.491949911,3.42974813,5.758359855,0,0,0,0,0.000617,0.035746,0,0,0,0,0,0,0.018316,0.039941,0,0.056582,0,0,0,0,0,0,0.004273,0,0.276062,0,0.032961,0.004449,0.30457,0,0,0.000188,0.191387,0,0.034906,0,0
6691,42.361401,-71.084442,5.939384255,1,5.431672831,5.714697905,5.268728539,6.14103271,0,0,0,0,0,0.333801,0,0.000906,0,0,0,0,0,0.151242,0,0,0,0,0,0,0.001105,0,0.029539,0,0.229738,0,0.025418,0,0.14193,0,0,0,0.068102,0,0.012828,0,0
6692,42.361401,-71.084824,6.444309787,1,3.0229204,4.431300133,5.728740676,5.677592253,0,0,0,0,0,0.158895,0,0.138812,0,0,0,0,0.059379,0,0,0.002426,0,0,0,0,0.00143,0,0.006398,0,0.268207,0,4.00E-06,0,0.333785,0,0,0,0.030664,0,0,0,0
6693,42.361401,-71.085571,6.845632553,1,3.253316271,3.950603035,5.394985589,5.787359862,0,0,0,0,0,0.15107,0,0.074723,0,0,0,0,0.000715,0.001215,0,2.00E-05,0,0,0,0,0.000555,0,0.013648,0,0.337297,0,0.043855,0,0.314703,0.016633,0,0.000211,0.029707,0,0.010508,0,0
6694,42.361401,-71.085945,4.420045106,1,6.985239598,6.402273645,6.460414077,5.561870204,0,0,0,0,0,0.477562,0,0.022871,0,0,0,0,0,0,0,0.000812,0,0,0,0,0.002762,0,0.009496,0,0.255418,0,0.082816,0,0.093961,0,0,0,0.024453,0,0.021,0,0
6695,42.361401,-71.0867,5.677913191,1,6.985239598,6.402273645,6.460414077,5.561870204,0,0,0,0,0,0.477562,0,0.022871,0,0,0,0,0,0,0,0.000812,0,0,0,0,0.002762,0,0.009496,0,0.255418,0,0.082816,0,0.093961,0,0,0,0.024453,0,0.021,0,0
6697,42.361401,-71.088196,4.614052128,1,4.415619347,4.344740031,6.647843978,5.152957979,0,0,0,0,0,0.292488,0,0.011004,0,0,0,0,0,0,0,0,0,0,0,0,3.50E-05,0,0.023445,0,0.231949,0,0.159836,0.005449,0.22902,0,0,0.005203,0.017043,0,0.024527,0,0
6700,42.361401,-71.092705,6.382534681,1,5.195175527,4.817358186,5.234835383,6.003943935,0,0,0,0,0,0.221621,0,0.00293,0,0,0,0,0.005785,0,0,0.019203,0,0,0,0,0.008625,0,0.005711,0,0.268438,0,0.129574,0.00116,0.210516,0,0,0,0.124457,0,0,0,0
6704,42.361401,-71.095703,6.579360213,1,7.59215502,6.121530383,6.446749989,5.363295174,0,0,0,0,0,0.520828,0,0.069777,0,0,0,0,0,0.000789,0,0,0,0,0,0.003504,0.000418,0,0,0,0.170211,0,0.08718,0,0.06093,0,0,0.002477,0.060223,0,0,0,0
6705,42.361401,-71.096077,5.573419149,1,7.59215502,6.121530383,6.446749989,5.363295174,0,0,0,0,0,0.520828,0,0.069777,0,0,0,0,0,0.000789,0,0,0,0,0,0.003504,0.000418,0,0,0,0.170211,0,0.08718,0,0.06093,0,0,0.002477,0.060223,0,0,0,0
6706,42.361401,-71.096832,6.360618085,1,3.619955885,4.770904264,6.046787861,5.435162787,0,0,0,0,0,0.345434,0,0.060301,0,0,0,0,0.000859,0,0,0.003539,0,0,0,0,0,0,0,0,0.356875,0,0.016324,0.005246,0.187742,0,0,0,0.02368,0,0,0,0
6707,42.361401,-71.097206,6.153553191,1,4.653894634,4.63933291,6.393764786,5.905316459,0,0,0,0,0,0.33409,0,0.047816,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-05,0,0,0,0.349277,0,0.023012,0.002531,0.155191,0,0,1.60E-05,0.082727,0,0.00498,0,0
6708,42.361401,-71.097954,5.521365532,1,6.249788684,5.930232558,5.985141533,5.910955022,0,0,0,0,0,0.412645,0,0.009633,0,0,0,0,0,0,0,0,0,0,0,0,0.000633,0,0,0,0.244426,0,0.09668,0,0.158047,0,0,0,0.077477,0,0.000461,0,0
6709,42.361401,-71.098328,5.57007766,1,5.397310332,5.436839979,5.246665253,5.648408642,0,0,0,0,0,0.457656,0,0.001578,0,0,0,0,0,0,0,0,0,0,0,0,0.004781,0,0,0,0.239262,0,0.102902,0,0.186414,0,0,8.00E-06,0.007398,0,0,0,0
6710,42.361401,-71.099083,5.500500851,1,6.543705873,7.342893416,4.784255534,4.903839223,0,0.020984,0,0,0,0.374617,0,0.075043,0,0,0,0,0,0.005246,0,0,0,0,0,0,0,0,0.005828,0,0.16927,0,0.108781,0,0.013023,0,0,0,0.220602,0.000312,0,0,0
6711,42.361401,-71.099457,6.402635319,1,7.352193234,7.197472445,6.307033027,6.338092205,0,0,0,0,0,0.249344,0,0.000344,0,0,0,0,0,0,0,0,0,0,0,0,0.000176,0,0,0,0.198633,0,0.14457,0,0.07352,0,0,0,0.333414,0,0,0,0
6712,42.361401,-71.100204,4.837360426,1,6.859134825,5.850308731,6.407190688,5.623108434,0,0,0,0,0,0.458152,0,0.000465,0,0,0,0,0,0,0,0,0,0,0,0,0.005609,0,0.024699,0,0.224727,0,0.132039,0,0.080172,0,0,0,0.045719,0,0,0,0
6716,42.361401,-71.102455,5.604797447,1,7.181696032,6.530382596,6.46683035,5.048973793,0,0,0,0,0,0.375953,0,0.000793,0,0.000215,0,0,0.021164,0,0,0,0,0,0,0.000773,0.002484,0,0,0,0.127328,0,0.080973,0,0.033492,0,0,0,0.356625,0,0,0,0
6719,42.361401,-71.103958,7.233952766,1,7.075979731,7.415026834,5.199259797,4.947008613,0,0,0,0,0,0.353234,0,0.026348,0,0,0,0,2.30E-05,0.094609,0,1.60E-05,0,0,0,0,0,0,0.005801,0,0.153961,0,0.07232,0,0.001523,0,0,0,0.270211,0,0.021535,0,0
6720,42.361401,-71.104713,7.154811277,1,8.069841174,7.89485833,7.067272263,6.847361979,0.003824,0,0,0,0,0.122941,0,0.15568,0,0,0,0,0.000672,0.095586,0,0,0,0,0,0,0,0,0.003574,0,0.138965,0,0.023379,0,0.008293,0,0,0,0.444961,0,0.002055,0,0
6722,42.361401,-71.105835,7.950262553,1,6.452507731,7.36366784,6.020927844,6.259870926,0,0,0,0,0,0.192465,0,0.12893,0,0,0,0,0.016719,0.004031,0,0.006277,0,0,0,0,0,0,0.013422,0,0.186938,0,0.031516,0,0.066266,0,0,0.000328,0.328453,0,0.002055,0,0
6723,42.361401,-71.106209,6.673874468,1,6.885617741,7.334525939,5.250715976,5.427957524,0,0,0,0,0,0.38532,0,0.02059,0,0,0,0,0,0.009387,0,0,0,0,0,0,0,0,0.02166,0.001512,0.21502,0,0.105527,0.001355,0.03477,0,0,0,0.187547,0,0.003355,0,0
6724,42.361401,-71.106964,7.455678085,1,6.96574718,6.81285706,6.764739523,6.9024785,0,0,0,0,0,0.099645,0,0.043984,0,0,0,0,0.051852,0.06777,0,0.001238,0,0,0,0,0,0,0.074027,0,0.236414,0,0.017785,0,0.05432,0,0,0,0.342805,0,0.004004,0,0
6725,42.361401,-71.107338,7.234687872,1,7.500335194,6.976167119,5.698036592,6.676562586,0.001316,0,0,0,0,0.060711,0,0.159145,0,0,0.003672,0,0,0.042781,0,0.03591,0,0,0,0,2.30E-05,0,0.025355,0,0.170641,0,0.00609,0.001199,0.081145,0,0,0,0.412008,0,0,0,0
6727,42.361401,-71.108459,6.700647234,1,5.872401691,6.055744705,5.996149177,6.51920022,0.000312,0,0,0,0,0.117098,0,0.073105,0,0,0.009312,0,0.008137,0.013172,0,0.026996,0,0,0,0,4.30E-05,0,0.015887,0,0.181844,0,0.120156,0.000984,0.140699,0,0,0.000312,0.281973,0,0,0,0
6731,42.361401,-71.110718,6.419023191,1,7.134836886,6.683593975,5.988771508,6.604383765,0,0,0,0,0,0.358203,0,0.092488,0,0,0,0,0,0.054094,0,0,0,0,0,0,0,0,0.059801,0,0.125992,0,0.056324,0,0.128586,0,0,0,0.122438,0,0.001164,0,0
6732,42.361401,-71.111465,6.929036383,1,6.544034962,6.478735068,5.975854394,5.58949478,0,0,0,0,0,0.271137,0,0.161199,0,0,0,0,0.006492,0.016539,0,0.023535,0,0,0.000445,0,0,0,0.006566,0,0.150156,0,0.030723,0,0.09957,0,0,0,0.229293,0,0,0,0
6734,42.361401,-71.112595,8.179475532,1,6.82315001,7.680189278,6.246767999,5.375214433,0,0,0,0,0,0.343047,0,0.010238,0,0,0,0,0.000277,0.014559,0,0,0,0,0,0,0,0,0.00666,0.014488,0.194113,0,0.070797,0,0.028332,0,0,0,0.27277,0,0,0,0
6735,42.361401,-71.112968,5.96138,1,7.48789525,6.959143632,5.368674417,6.097420207,0,0,0,0,0,0.058605,0,0.012637,0,0,0,0,0,0.112848,0,0.001379,0,0,0,0,0,0,0.040199,0,0.162844,0,0.077129,0,0.127234,0,0,0.000117,0.390719,0,0.014113,0,0
6736,42.361401,-71.113716,5.305683404,1,7.453219067,5.751341682,5.664884209,6.11999504,0,0,0,0,0,0.362605,0,0.001148,0,0,0,0,0.054164,0.002098,0,0,0,0,0,0,0.001098,0,0.001504,0,0.251109,0,0.038773,0.000832,0.136176,0,0,0.001125,0.14341,0,0.004031,0,0
6737,42.361401,-71.114845,5.166885745,1,6.093260968,4.966530094,4.875644114,5.850236269,0,0,0,0,0,0.176895,0,0.173324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26402,0,0,0,0.269023,0,0,0.000125,0.116613,0,0,0,0
6738,42.361401,-71.115219,6.511327021,1,3.787014486,5.076172889,4.955528742,5.768332589,0,0,0,0,0,0.04502,0,0.01743,0,0,0,0,0,0,0,0.051207,0,0,0,0,0,0,8.00E-06,0,0.314715,0,0.081332,0,0.34832,0,0,0,0.137309,0,0.00082,0,0
6741,42.361401,-71.117096,4.594308936,1,4.272820443,3.776617231,2.397908317,4.621158114,0,0,0,0,0.097539,0.03041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298805,0,0,0,0.001145,0,0.127426,0.435457,0
6742,42.361401,-71.11747,5.429849362,1,6.789708068,5.985053956,4.295281348,6.338550627,0,0,0,0,0,0.05175,0,0,0,0,0,0,0.082125,0.066219,0,0,0,0,0,0,0,0,0,0,0.233902,0,0,0,0.17391,0,0,0,0.389062,0,0.003031,0,0
6743,42.361401,-71.118217,5.220196596,1,3.406718871,2.818685441,4.560428595,3.853173886,0,0,0,0,0,0.048141,0,0.003887,0,0,0,0,0.063668,0.036023,0,0.106355,0,0,0,0,0,0,0,0,0.277211,0,0,0.001348,0.432289,0,0,0.003324,0.027754,0,0,0,0
6744,42.361401,-71.118591,4.909298723,1,4.136962894,3.560794045,4.586247325,5.194941937,0,0,0,0,0,0.136273,0,0.007309,0,0,0,0,0.04625,0.078141,0,0.000395,0,0,0,0,0,0,0,0,0.333645,0,0,0,0.383133,0,0,0.000195,0.014543,0,0,0,0
6745,42.361401,-71.119347,5.163630213,1,3.829550484,3.018927809,5.221932947,4.954016237,0,0,0,0,0,0.110453,0,0.009664,0,0,0,0,0.013918,0.019219,0,0.022527,0,0,0,0,0,0,0,0,0.416695,0,0.001902,0,0.371945,0,0,0,0.033676,0,0,0,0
6746,42.361725,-71.051231,6.752152979,1,3.256719291,4.170465693,5.525853011,5.902799365,0,0,0,0,0,0.065363,0,0.004141,0,0,0,0,0.003695,4.70E-05,0,0.029285,0,0,0,0,0.000348,0.012,0,0,0.251824,0,0.154262,0,0.362113,0,0,0,0.088062,0,0,0.019152,0
6747,42.361725,-71.051605,6.013002979,1,5.767147414,5.067516879,5.866429724,6.173780577,0,0,0,0,0,0.274836,0,0.000715,0,0,0,0,0,0.00227,0,0.024094,0,0,0,0,0.000934,0,0.000207,0,0.342711,0,0.048617,0,0.129801,0,0,0,0.175816,0,0,0,0
6748,42.361725,-71.052361,6.027255745,1,7.992620106,6.086617808,5.667934951,5.820323131,0,0,0,0,0,0.344316,0,0.030359,0,0,0,0,0,0.025785,0,0,0,0,0,0,0.005703,0,0,0,0.274637,0,0.062984,0,0.084562,0,0,0,0.168777,0,0.002875,0,0
6750,42.361725,-71.053482,5.82581617,1,6.214309672,5.226210399,4.646263108,3.772179427,0,0,0,0,0,0.793543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059,0,0,0,0.162301,0,0.006688,0,0.036879,0,0,0,0,0,0,0,0
6753,42.361725,-71.054985,7.004715957,1,4.773512561,4.636736107,5.167228123,5.549094997,0,0,0,0,0,0.14409,0,0.017105,0,0,0,0,0,0,0,0.07875,0,0,0,0,0,0,0.089953,0,0.285367,0,0.019441,0.003801,0.288664,0,0,0.000363,0.072465,0,0,0,0
6757,42.361725,-71.057236,6.378285532,1,6.653659246,6.120953315,6.348093295,5.487551961,0,0.004219,0,0,0,0.502266,0,0.000512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285531,0,0.100371,0.007145,0.095273,0,0,0.004684,0,0,0,0,0
6758,42.361725,-71.057991,5.510042128,1,5.049950863,4.982976513,6.1197739,6.112733212,0,0,0,0,0,0.13025,0,0.012461,0,0,0,0,0,0.030684,0,0.000141,0,0,0,0,0,0,0,0,0.29907,0,0.078477,1.60E-05,0.234215,0.001559,0,0.000805,0.164129,0,0.047906,0,0
6759,42.361725,-71.058365,5.124876596,1,4.95505053,5.428472503,6.597596823,6.208005313,0,0,0,0,0,0.17775,0,0.005016,0,0,0,0,0,0.032004,0,0.001309,0,0,0,0,4.30E-05,0,0,0,0.289844,0,0.109273,0,0.178527,0,0,0.00391,0.194625,0,0.007512,0,0
6760,42.361725,-71.059113,5.759864894,1,5.491572346,4.67309135,5.233940334,5.70038359,0.000293,0,0,0,0,0.245844,0,0.005371,0,0,0,0,0,0.077449,0,0,0,0,0,0,0.000445,0,0,0,0.35098,0,0.002379,0.002297,0.141691,0,0,0,0.135785,0,0.037465,0,0
6761,42.361725,-71.059486,6.471004043,1,7.955616884,7.144959317,6.821872252,6.610785821,0,0,0,0,0,0.207012,0,0.004363,0,0,0,0,1.60E-05,0.108602,0,0.00484,0,0,0,0,0.001699,0,0,0,0.238902,0,0.052484,0,0.043078,0,0,0,0.326129,0,0.012875,0,0
6763,42.361725,-71.060616,5.024688085,1,7.269924043,5.902244792,6.673158518,5.60748115,0.014449,0,0,0,0,0.473965,0,0.051762,0,0,0,0,0,0.016469,0,0,0,0,0,0,0,0,0,0.001883,0.193305,0,0.100391,0,0.086715,0,0,0,0.061012,0,0,0,0
6764,42.361725,-71.061363,4.713308085,1,6.881598064,6.457960644,4.62093316,4.418247541,0,0,0,0,0,0.339168,0,0.018918,0,0,0,0,0,0,0,0.000719,0,0,0,0,0,0,0.031305,0,0.045223,0,0.229188,0.001383,0.034676,0,0,0,0.197047,0,0.100762,0,0
6765,42.361725,-71.062492,5.714678723,1,4.450285666,4.723584742,6.836272886,5.795001345,0,0,0,0,0,0.356852,0,0.028406,0,0,0,0,0,0,0,0,0,0,0,0,0.000219,0,0,0,0.33327,0,0.043668,0.011543,0.160504,0,0,0.000297,0.03373,0,0.031512,0,0
6768,42.361725,-71.063995,5.82328383,1,5.181344185,4.690691904,6.590695799,5.910050874,7.40E-05,0,0,0,0,0.32402,0,0.011141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005133,0,0.335973,0,0.023703,0.016191,0.148957,0,0,0,0.066492,0.00243,0.012254,0,0
6770,42.361725,-71.067368,4.140775532,1,5.83663001,6.120953315,6.003183927,5.469523109,0,0.000262,0,0,0,0.45627,0,0.088371,0,0,0,0,0,0,0,0,0,0,0,0,0.000629,0,0,0,0.299512,0,0.019039,0,0.128965,0,0,6.20E-05,0.006891,0,0,0,0
6771,42.361725,-71.068123,5.563006809,1,6.572748551,5.865601016,4.862265068,6.339043489,0,0,0,0,0,0.070949,0,0.192141,0,0,0,0,0,0.037906,0,0.028062,0,0,0,0,0.00175,0,0,0,0.14875,0,0.015711,0,0.15916,0,0,0,0.319629,0,0.025941,0,0
6774,42.361725,-71.070374,6.97866,1,5.942692931,3.822205551,5.302932419,5.248943516,0,0,0,0,0,0.259594,0,0.000602,0,0,0,0,0.016551,0.005801,0,0,0,0,0,0,0.001133,0,0.001875,0,0.360812,0,0.036176,0,0.182973,0,0,0,0.134387,0,9.80E-05,0,0
6776,42.361725,-71.071495,7.908045106,1,6.558301661,6.087194876,4.650149476,6.246464142,0,0,0,0,0.001434,0.032898,0,0.073895,0,0,0,0,0.049781,0.004797,0,0.001625,0,0,0,0,0,0,0,0,0.268738,0,0,0.001688,0.138027,0,0,0,0.377594,0,0.049523,0,0
6777,42.361725,-71.071877,7.06348383,1,4.121373154,4.987304518,5.243187494,5.85924238,0,0,0,0,0,0.049953,0,0.043645,0,0,0,0,0.004371,0.060395,0,4.30E-05,0,0,0,0,0,0,0.00023,0,0.348051,0,0.003191,0.005391,0.27157,0,0,0.002316,0.19718,0.003211,0.010453,0,0
6778,42.361725,-71.072624,7.175409787,1,3.215477417,4.370708062,3.338080562,4.894127597,0,0,0,0,0.034031,0.001656,0,0.006637,0,0,0,0,0.083035,0.004555,0,0.010469,0,0,0,0,7.80E-05,0,0.000344,0,0.366121,0,0,0.000219,0.333812,0,0,0,0.159004,0,3.90E-05,0,0
6779,42.361725,-71.072998,5.296021277,1,6.073252059,4.84361475,4.197301427,6.168435323,0,0,0,0,0.043754,0.009949,0,0.323504,0,0,0,0,0.096285,0.002441,0,0.008066,0,0,0,0,0.000246,0,0.039652,0,0.082344,0,0.003762,0,0.139211,0,0,0,0.169555,0,0.00202,0.00118,0
6780,42.361725,-71.073753,3.930681277,1,2.266981652,3.149633562,4.208761835,3.840569055,0,0,0,0,0,0.038789,0,0,0,0,0,0,0.009711,0.124191,0,0.003934,0,0,0,0,0,0,0,0.002609,0.285469,0,0.032539,8.60E-05,0.424227,0,0,0.006828,0.046137,0,0.02548,0,0
6782,42.361725,-71.074875,4.323535319,2,2.744744102,2.970165618,2.450222563,3.694545299,0,0,0.000832,0,0,0.023812,0,0.00291,0,0,0,0,0.106223,0.194777,0,0,0,0,0,0,0.003016,0,0,0,0.188016,0,0,0.001473,0.444234,0,0,0.001559,0.026195,0,0.000309,3.10E-05,0
6783,42.361725,-71.075249,4.625484894,2,2.278673085,2.937561313,3.857720972,3.110845846,0,0,0,0,0.035637,0.031105,0,0.005832,0,0,0,0,0.000949,0.167,0,0,0,0,0,0,0,0.00023,0,0.004852,0.256699,0,0,0.000273,0.44941,0,0,0.006176,0.022812,0,0.005223,0,0
6785,42.361725,-71.076378,4.482537021,2,1.917874445,2.904668475,4.252702289,3.576412317,0,0,0,0,0.001586,0.036895,0,0.010387,0,0,0,0,0.013957,0.165836,0,0,0,0,0,3.50E-05,0,0,0,0.000242,0.258434,0,0.004898,0.002871,0.464406,0,0,0.003375,0.006332,0,0.016086,0.012641,0
6787,42.361725,-71.077499,5.303683191,2,1.915564908,2.78088753,4.075845023,2.884496632,0,0,0,0,0,0.01375,0,0,0,0,0,0,0.000148,0.181809,0,3.10E-05,0,0,0,0,0,0,0,0.008246,0.27227,0,0.028941,0.000691,0.471844,0,0,0,0.006805,0,0,0.014035,0
6788,42.361725,-71.078255,5.424203617,2,1.851382169,2.68192048,1.927090625,3.436934714,0,0,0.004145,0,0.017719,0.027664,0,0.001684,0,0,0,0,0.141848,0.097699,0,0,0,0,0,0,0.018277,0.021676,0,0,0.116453,0,0,0,0.490352,0,0,0,0.009074,0,0.021879,0.031086,0
6789,42.361725,-71.078629,5.983172128,2,1.931319644,2.376651855,2.176158541,3.363903384,0,0,0,0,9.00E-05,0.021309,0,0.00341,0,0,0,0,0.048684,0.248078,0,0,0,0,0,0,0.000441,0,0,0,0.130914,0,0,0,0.486227,0,0,0,0.008512,0,0.006863,0.038457,0
6790,42.361725,-71.079376,5.80739,1,3.713444574,4.38628888,4.08548115,5.116945137,0,0,0,0,0,0.020367,0,0.000879,0,0,0,0,0.046066,0.108969,0,0,0,0,0,0,0,0,0,0,0.151695,0,0.080539,0,0.385707,0,0,0,0.142934,0,0.062844,0,0
6791,42.361725,-71.079758,5.689450851,1,5.7200344,5.415777021,5.762679373,5.790520776,0,0,0,0,0,0.164281,0,0.004918,0,0,0,0,0.004559,0.02868,0,0.035898,0,0,0,0,0,0,0,0,0.371133,0,0.002012,0.007547,0.152016,0,0,0,0.203156,0,0.025801,0,0
6792,42.361725,-71.080505,7.21300766,1,5.189383779,4.917767903,5.670968006,6.057464305,0,0,0,0,0,0.114641,0,0.001672,0,0,0,0,0.001336,0.041773,0,0.000215,0,0,0,0,4.30E-05,0,0.004301,0,0.311086,0,0.004348,0.002113,0.196262,0,0,4.00E-06,0.215227,0,0.10698,0,0
6793,42.361725,-71.080879,3.39558617,1,4.592309018,4.218073749,4.584425544,4.708506412,0,0,0,0,0,0.27048,0,0.001062,0,0,0,0,0,0.011875,0,0,0,0,0,0,0.00143,0,0,0.006184,0.301926,0,0.003016,0,0.199805,0,0,0,0.075355,0,0.128867,0,0
6794,42.361725,-71.081635,4.540120426,1,5.263894323,4.33204455,4.840791975,5.291097666,0,0,0,0,0,0.260629,0,0.001973,0,0,0,0,0.01027,0.081582,0,0,0,0,0,0,0.000148,0,0,0.011266,0.276453,0,0.009477,0,0.172672,0,0,0,0.117371,0,0.05816,0,0
6796,42.361725,-71.082756,5.709673191,1,7.374840304,5.844826591,5.471610594,6.00026054,0,0,0,0,0,0.312883,0,0.00984,0,0,0,0,0.017,0.028293,0,0.038184,0,0,0,0,0.00048,0,0.006137,0,0.299547,0,0.046129,0,0.08732,0,0,0,0.145449,0,0.008621,0,0
6797,42.361725,-71.08313,5.534202128,1,4.803396704,4.427549195,6.199365051,5.740011825,0,0,0,0,0,0.12775,0,0.01391,0,0,0,0,0,0,0,0.003316,0,0,0,0,0.000199,0,0.024395,0,0.371977,0,0.004297,0.00207,0.270488,0,0,0.000387,0.124824,0,0.056387,0,0
6798,42.361725,-71.083885,6.149904043,1,6.028130639,3.91482486,5.198328518,5.82759073,0,0,0,0,0,0.219566,0,0.052297,0,0,0,0,0.00052,0.00357,0,0.000371,0,0,0,0,0,0,0.007422,0,0.322578,0,0.015113,0,0.239844,0,0,1.60E-05,0.128,0,0.007887,0,0
6800,42.361725,-71.085007,6.090535532,1,4.813405585,4.896704945,6.484536507,6.055151835,0,0,0,0,0,0.322059,0,0.046094,0,0,0,0,0,0,0,0.002359,0,0,0,0,0,0,0.070203,0,0.265508,0,0.073055,0.001219,0.176352,0,0,0,0.043035,1.60E-05,0.000102,0,0
6801,42.361725,-71.085381,6.113172979,1,4.813405585,4.896704945,6.484536507,6.055151835,0,0,0,0,0,0.322059,0,0.046094,0,0,0,0,0,0,0,0.002359,0,0,0,0,0,0,0.070203,0,0.265508,0,0.073055,0.001219,0.176352,0,0,0,0.043035,1.60E-05,0.000102,0,0
6802,42.361725,-71.086136,5.764776596,1,4.843200468,4.612787812,5.527223923,5.509146188,0,0,0,0,0,0.148516,0,0.024277,0,0,0,0,0,0.02509,0,0,0,0,0,0,0.001145,0,2.30E-05,0,0.325004,0,0.063859,0,0.265086,0,0,0.000789,0.11234,0.006258,0.00284,0,0
6803,42.361725,-71.08651,4.449205532,1,4.674698764,5.928501356,6.741058506,6.184563025,0,0,0,0,0,0.242684,0,0.011859,0,0,0,0,0.07041,0.019195,0,0.057918,0,0,0,0,0,0,0.004836,0,0.231277,0,0.025891,0,0.144922,0,0,0,0.17857,0,3.50E-05,0,0
6804,42.361725,-71.087257,5.58600617,1,6.617020802,6.120953315,6.315572493,5.307285215,0,0,0,0,0,0.481188,0,0.002672,0,0,0,0,0,0,0,0,0,0,0,0,0.006992,0,0,0,0.304406,0,0.057195,0,0.110156,0,0,0,0,0,0,0,0
6806,42.361725,-71.088387,7.056958298,1,7.820181078,5.930232558,6.098916141,6.064855319,0,0,0.005031,0,0,0.356836,0,0.073172,0,0,0,0,0,0,0,0,0,0,0,0,0.002844,0,0.019984,0,0.284055,0,0.035391,4.30E-05,0.100602,0,0,0,0.121223,0,0.000785,0,0
6807,42.361725,-71.08876,7.247881277,1,7.820181078,5.930232558,6.098916141,6.064855319,0,0,0.005031,0,0,0.356836,0,0.073172,0,0,0,0,0,0,0,0,0,0,0,0,0.002844,0,0.019984,0,0.284055,0,0.035391,4.30E-05,0.100602,0,0,0,0.121223,0,0.000785,0,0
6808,42.361725,-71.090637,4.688347021,1,6.036653878,5.754515552,6.604947671,5.848213713,0,0,0,0,0,0.42666,0,0.002371,0,0,0,0,0.00291,0,0,0,0,0,0,0,0.004832,0,0.011059,0,0.305879,0,0.110812,0,0.116789,0,0,0,0.008824,0,0.003465,0,0
6810,42.361725,-71.091766,6.400492979,1,6.644762567,6.402273645,6.037325274,5.602100005,0,0,0,0,0,0.45757,0,0.061055,0,0,0,0,0,0,0,0,0,0,0,0,0.025555,0,0.007414,0,0.264312,0,0.082273,0,0.081199,0,0,4.00E-06,0.016004,0,0.003992,0,0
6811,42.361725,-71.09214,5.406065532,1,7.008158008,6.404293381,6.284913504,5.564259793,0,0,0,0,0,0.480648,0,0.015625,0,0,0,0,0,0,0,0.008227,0,0,0,0,0.000289,0,0.006691,0,0.26773,0,0.114434,0.000145,0.070461,0,0,0,0.03575,0,0,0,0
6812,42.361725,-71.093262,6.071561064,1,3.641598976,3.301979341,6.802639534,5.229890326,0,0,0,0,0,0.265895,0,0.018324,0,0,0,0,0.000605,0.000852,0,0,0,0,0,0,0,0,0.005543,0,0.359781,0,0.039297,0,0.264699,0,0,0,0.021918,0.00134,0.004164,0,0
6814,42.361725,-71.094391,5.523963191,1,4.412746866,5.155808183,6.39904305,5.766858866,0,0,0.004719,0,0,0.395758,0,0.07859,0,0,0,0,0,0,0,0,0,0,0,0,0.002316,0,0,0,0.238074,0,0.068387,0,0.174,0,0,8.00E-06,0.016086,0,0.021262,0,0
6815,42.361725,-71.095139,8.357043191,1,4.780026629,5.943505107,6.201999238,5.997115633,0,0,0,0,0,0.371027,0,0,0,0,0,0,0.058785,0.000391,0,0.023355,0,0,0,0,0,0,0.068414,0,0.244492,0,0.008289,0.003586,0.138828,0,0,0,0.081441,0,0.000113,0,0
